query_id,query,category,system,rank,doc_id,score,job_title,company,job_location,job_level,job_type,job_skills,latency_ms
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,8,JOB_0250020,0.6551960110664368,Risk and Compliance Analyst,Pandit View Software LLC,"St Louis, MO",Associate,Onsite,"Risk and Compliance analysis, Finance Risk Compliance, Corporate Policy Compliance, Regulatory Compliance, Front line Execution, Compliance Program oversight, Regulatory Change management, Data Management, System issue troubleshooting, Regulatory policy interpretation, Business Unit support",5.134525999892503
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,9,JOB_0139504,0.6527445912361145,Credit Risk Analyst,Professional Alternatives,"Dallas, TX",Mid senior,Onsite,"Creditworthiness, Financial statement, Credit policy, Credit limits",5.134525999892503
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,10,JOB_0191401,0.6526618003845215,AVP Financial Risk Management,Selby Jennings,"New York, United States",Mid senior,Onsite,"Risk Management, Capital Management, Data Analysis, Basel III, Excel, SQL, Quantitative Analysis, Statistical Analysis, Consulting, Derivatives, Market Risk, Credit Risk, Business Decision Making, Communication Skills",5.134525999892503
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,11,JOB_0117456,0.6493151783943176,Anti-Money Laundering Analyst,SSi People,"Orlando, FL",Associate,Onsite,"Data analysis, Fraud detection, Money laundering detection, Transaction monitoring, Antimoney laundering (AML), Suspicious activity reporting (SAR), Investigative skills",5.134525999892503
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,12,JOB_0386818,0.6416164636611938,Compliance & Risk Analyst,Live Life Federal Credit Union,"Fraser, MI",Mid senior,Onsite,"Bank Secrecy Act, OFAC, TILA, RESPA, HMDA, USA Patriot Act, Compliance, BSA reporting, CTR, SAR, FINCEN reporting, Business accounts, Power of Attorneys, Deceased accounts, Escheatment, Garnishments, Subpoenas",5.134525999892503
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,13,JOB_0140258,0.6328455209732056,Business Analyst,Tata Consultancy Services,"Boston, MA",Mid senior,Onsite,"CRD Compliance, Investment Banking, Business Analyst, Charles River Development trading platform, Charles River Development compliance module, Compliance rule coding, Trade Lifecycle, Trading workflow, Compliance violation detection, SQL, JIRA, HPLM tool, Agile methodologies, Scrum execution",5.134525999892503
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,14,JOB_0148087,0.6253988146781921,Banking Compliance Analyst,Penn Community Bank,"Doylestown, PA",Mid senior,Onsite,"Lending, Marketing, Retail Operations, Bank policies and procedures, Encompass, CRA Wiz, CRCM, Microsoft Word, Microsoft Excel",5.134525999892503
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,15,JOB_0301408,0.6246025562286377,Model Risk Analyst,Michael Page,"City of London, England, United Kingdom",Mid senior,Onsite,"Quantitative analysis, Model risk management, Policies and Procedures, Liaison, Model inventory maintenance, Validation timelines, Stress testing, Portfolio analytics, Capital contribution, Economic Capital, Regulatory Capital, Credit risk analytics, Quantitative research, Basel III, Regulatory capital requirements, Problemsolving, Logical reasoning, Analytical methods, SQL, R, SAS, Python, Excel, Access, Finance, Mathematics, Economics, Engineering",5.134525999892503
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,16,JOB_0250519,0.6215275526046753,Risk and Control Analyst,Michael Page,"Birmingham, England, United Kingdom",Mid senior,Onsite,"Risk Management, Financial Analysis, Regulatory Compliance, Risk Mitigation Strategies, Control Measures, Risk Reporting, Industry Best Practices, Analytical Skills, ProblemSolving Skills, DetailOriented, Accuracy, Communication Skills, Interpersonal Skills, Teamwork",5.134525999892503
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,17,JOB_0264257,0.620872437953949,Business Continuity Analyst,Phaxis,"New York, NY",Associate,Onsite,"Business Continuity, Operational Resilience, Crisis Management, Financial Services, ABCP Certification, Archer, Fusion Risk Management, Business Continuity Program, Business Impact Analysis, Crisis Management Plans, Program Curriculum, Emergency Notification System, Tests and Exercises, Work Area Recovery Site Testing",5.134525999892503
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,18,JOB_0029696,0.6194562315940857,Senior Regulatory & Compliance Analyst,Perigon Group,"Brisbane, Queensland, Australia",Mid senior,Onsite,"Regulatory & Compliance Risk Management, Regulatory Developments, Reporting to Regulators, Compliance Rules and Regulations, Financial Services, Australian &/or Global Regulatory Environment, Compliance Division, Team Environment, Internal & External Stakeholders",5.134525999892503
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,19,JOB_0490055,0.6193603873252869,Credit Risk Analyst,"Susquehanna International Group, LLP (SIG)",Greater Philadelphia,Associate,Onsite,"Credit Risk Analysis, Financial Analysis, Financial Modeling, Risk Rating Assessment, Trend Analysis, Data Analytics, Derivatives Trading, Cryptocurrencies, Venture Capital, Excel, SQL, Python, Quantitative Analysis, Written Communication, Verbal Communication, Fastpaced Environment, Independent Work",5.134525999892503
Q14,risk analyst with banking and regulatory compliance experience,finance,dense_pca128,20,JOB_0355226,0.6192024946212769,Business Analyst-Compliance and Regulatory,Dice,"Greenville, SC",Mid senior,Onsite,"Compliance, Regulatory, ISO 9001, IT governance, System development life cycle, Project leadership, Systems analysis, Teamoriented, Collaborative environment",5.134525999892503
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,1,JOB_0127545,0.7558579444885254,Digital Marketing Specialist,"Robinson & Henry, P.C.","Castle Rock, CO",Associate,Onsite,"Digital Marketing, Google Ads, Facebook Advertising, Social Media Content Creation, Content Management, Google Analytics, Google AdWords, Facebook Ads Manager, Social Media Scheduling Tools, SEO, SEM, Data Analysis, Content Management Systems (CMS), Email Marketing",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,2,JOB_0148098,0.7438699007034302,Google Ads Specialist,NACRO,"Newark, NJ",Mid senior,Onsite,"Google Ads, Campaign Management, Keyword Research, Search Engine Optimization (SEO), AdWords, Google Analytics, Landing Page Optimization, Data Analysis, Reporting, Marketing Strategy, Digital Marketing, Communication, Collaboration, Attention to Detail, Multitasking, Bachelor's Degree",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,3,JOB_0193703,0.6801374554634094,Digital Marketing Analyst,Cesna - Recruitment experts worldwide,"Los Angeles, CA",Mid senior,Onsite,"Data Analytics, Digital Marketing, Conversion Rate Optimization, ROI Optimization, Performance Marketing, Media Metrics, Budgeting, Bidding, Pacing, Campaign Analysis, Campaign Reporting, Social Media, Display Advertising, A/B Testing, Creative Optimization, Content Strategy, SEO, Marketing Automation, Lead Generation, Google Analytics, Google Tag Manager, Data Modeling, Data Visualization, Presentation Skills, Communication Skills, Project Management, Critical Thinking, Creativity, Bachelor's Degree in Marketing",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,4,JOB_0296966,0.6756103038787842,Digital Marketing Campaign Specialist / Manager,RemoteWorker UK,"Leicester, England, United Kingdom",Mid senior,Onsite,"SEO, Google Analytics, Social Media Marketing, PPC, UX, CRO, Google AdWords, SEO keywords, Technical SEO, Content Optimisation, Google My Business, Google Search Console, Google Analytics 4, Google Data Studio, Google Keyword Planner, Semrush, Siteimprove, Looker Studio",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,5,JOB_0465162,0.6606072783470154,Search Marketing Specialist,Chatter Buzz Media,"Orlando, FL",Associate,Onsite,"Paid Search Advertising, Social Media Marketing, Graphic and Visual Design, Content Marketing, Video Production, Amazon Advertising, PPC Optimization, Conversion Rate Optimization, A/B Testing, Data Analysis, Communication, Project Management, Google Ads, Bing Ads, Facebook Ads, LinkedIn Advertising, Marketing Strategy, Lead Generation, Web Development, Lead Funnel Reporting, Print Advertising, Keyword Research, Copywriting, Asset Creation, Performance Analysis, Competitive Research",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,6,JOB_0014609,0.6390562057495117,Paid Advertising Specialist,Just Digital People,"Melbourne, Victoria, Australia",Associate,Onsite,"Search Engine Marketing (SEM), Paid Advertising, Google Ads, Meta Ads, Campaign Analysis, Google Analytics, Competition Analysis, PPC Strategies, Client Relationship Management, Fastpaced Agency Environment, Google Ads Certification, Meta Ads Certification, Hybrid Work Arrangement, International Travel",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,7,JOB_0091616,0.6223803162574768,Digital Marketing Specialist – Part-Time,RE/MAX,"Lakewood, CO",Mid senior,Onsite,"Digital Marketing, Content Creation, Social Media Management, AI, SEO, Resume, References, Salary Information",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,8,JOB_0085429,0.6222734451293945,PPC Specialist,Gatorworks,"Baton Rouge, LA",Mid senior,Onsite,"Digital marketing, Google Ads, Meta Ads (Facebook Ads), LinkedIn Ads, PayPerClick campaigns, Landing page design, Conversion tracking, Conversion rate optimization, Google Analytics, Email marketing, Social media marketing, Content marketing, Google Analytics GA4, Google Ads certification, Hubspot certification, PayPerClick advertising, Marketing strategy, Teamwork and collaboration, Client relations, Communication skills, Problemsolving skills, Attention to detail, Organizational skills, Time management skills, Cando attitude",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,9,JOB_0331542,0.6063084602355957,Digital Marketing Specialist/Pardot Administrator,"Kutol Products Company, Inc.","Sharonville, OH",Associate,Onsite,"Email marketing, Marketing automation (HubSpot/Pardot), Campaign performance measurement, eCommerce content creation, Presentation development (PowerPoint), Video production, Digital marketing analytics, Website management (WordPress), Social media management, Data integration (Salesforce), Bachelor's degree in marketing/communications, 2+ years in digital marketing, Automation tool experience (Pardot/HubSpot/Marketo), WordPress experience, Microsoft Office proficiency, Adobe Creative Cloud knowledge, HTML knowledge, SEM Rush knowledge, Salesforce/CRM knowledge, Content delivery experience, Google Analytics/Search Console/Ads knowledge, SEO/SEM/PPC proficiency, Digital measurement and success metrics experience, Social media marketing experience (B2B), Excellent writing skills, Organizational skills, Collaborative nature, Curiosity, Initiative, Competitive base salary, Benefits, Bonus program",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,10,JOB_0301822,0.606086015701294,Marketing Specialist,Cloud9 Cannabis,"Chicago, IL",Associate,Onsite,"Microsoft Office, MS Office, Adobe Creative Suite, CRM, Web Analytics, Google Adwords, HTML, CSS, Dreamweaver, Presenting, PowerPoint, Excel, Social Media Marketing, Content Creation, Marketing Strategy, Execution, Brand Strategy, Customer Trends, Competitor Analysis, Demographic Data, Creative Branding, Graphic Design, Promotional Materials, Advertising Copy, Marketing Programs, Field Marketing Campaigns, Networking, Prospecting, Outbound Marketing, Inbound Marketing, DataDriven Campaigns, Collaboration, Account Management, Leadership, Communication, Organization, Project Management, Flexibility, Reliability, Resourcefulness, Storytelling, Customer Focus, Editing, Presentation Skills, Bachelor's Degree in Business Marketing or Creative Field, 25+ Years of Marketing Experience, Creative Content Production, Exceptional Social Media Management, Portfolio of Previous Work, Problem Identification, Strategic Planning, Innovation, Equal Opportunity Employer, Diversity, Accommodations",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,11,JOB_0218848,0.6028122901916504,Sr. Digital Marketing and Events Specialist,Piper Maddox,"Phoenix, AZ",Mid senior,Onsite,"Digital Marketing, Social Media Marketing, Content Creation, Event Planning, SEO/SEM, Marketing Analytics, CRM Software, Project Management",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,12,JOB_0236831,0.6024125814437866,Graduate Digital Marketing Executive - SaaS,GRB (Graduate Recruitment Bureau),"London, England, United Kingdom",Mid senior,Onsite,"Digital marketing, Paid search, Social media marketing, Analytical skills, Mathematics, Data handling",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,13,JOB_0074187,0.5986708402633667,Marketing Specialist,Valco Melton,"Cincinnati, OH",Associate,Onsite,"Marketing, Campaign management, SEO, SEM, Email marketing, Social media marketing, Display advertising, Data analysis, Market research, Trade show coordination, Project management, Visual design, Copywriting, Grammar, Communication, Salesforce Marketing Cloud, Website analytics, Ad serving tools, Market segmentation, HTML, CSS, JavaScript, Adobe Acrobat Pro, Photoshop, Illustrator, Manufacturing, PPC campaigns, A/B and multivariate experiments, B2B marketing, Digital marketing, ROI tracking, Budgeting, Analytics, Data visualization, Event planning, Content creation",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,14,JOB_0174687,0.5974540114402771,Paid Ads Specialist,The K.I.S.S Marketing Agency,"Cronulla, New South Wales, Australia",Mid senior,Onsite,"Paid Ads, Google Ads, Meta Business, LinkedIn, Google Data Studio, Supermetrics analytics, Google Analytics, Facebook pixels, Zapier, Campaign Reporting, Paid Digital Marketing, Client Management, Timesheets, Invoicing, Payment communication, Data Analysis, Collaboration, Creativity, Innovation, Autonomy, Leadership, Strategic decisionmaking, Budgeting, Performance Monitoring, Campaign Optimization, Social Media Management, Copywriting, Conversion Tracking, Automation Triggers, Lead Generation, DataDriven Recommendations",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,15,JOB_0232738,0.5957164168357849,Junior Digital Marketing Specialist,Jobs for Humanity,"Dallas, TX",Mid senior,Onsite,"Digital marketing, Paid search, Paid social, Programmatic display, ABM advertising, Marketing automation, CRM, Content management systems, Campaign development, Datadriven thinking, Analytical skills, Written and verbal communication, English proficiency, Social media platforms, Google Ads, Pay Per Click (PPC), Pardot, Salesforce.com, Bachelor's degree in marketing, Time management, Organizational skills, Independent work, Team work, Fastpaced environment, Digital marketing trends, Selfmotivation, Commitment, Education technology sector",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,16,JOB_0150372,0.5914581418037415,SEO Specialist,Webserv,"Irvine, CA",Mid senior,Onsite,"SEO, Keyword strategy, Content creation, Digital marketing, Search marketing tools, Project management, Website analysis, Information architecture, Competitive research, Offpage SEO, Time management, SEMRush, Ahrefs, Moz, Copywriting, Onpage optimization, Google Analytics, Google Search Console, Content management systems, WordPress, Health insurance, Vision & Dental, Life insurance, 401k, Vacation and paid time off, Work from home, Macbook, Companyprovided snacks, Cold brew",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,17,JOB_0250467,0.5828698873519897,Volunteer: Digital Marketing Specialist & GA4 Specialist,Digital Aid Seattle,"Seattle, WA",Associate,Onsite,"Google Analytics (GA4), Google Tag Manager (GTM), Google Ads, SEO, Keyword research, Bid strategies, Campaign optimization, Collaboration, Data analytics, Social media, Marketing, Portfolio development, Leadership, Nonprofit organizations",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,18,JOB_0486700,0.5822003483772278,"Marketing Specialist, Automation",LTK (formerly rewardStyle & LIKEtoKNOW.it),"San Francisco, CA",Associate,Onsite,"Marketing Automation, Data Analysis, Campaign Management, Social Media Marketing, Email Marketing, Digital Marketing, Content Creation, Reporting",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,19,JOB_0137923,0.5772612690925598,Marketing Research Specialist,SAFE Credit Union,"Folsom, CA",Mid senior,Onsite,"Data analysis, Market research, Campaign development, KPI tracking, Reporting, Datadriven marketing, Marketing strategy, Creative thinking, Communication skills, Presentation skills, Problemsolving skills, Attention to detail, Bachelor's degree in Marketing or related field, Marketing experience, Experience in financial products, Salesforce Marketing Cloud, Google Analytics, Net Promoter Scores, Power BI Dashboards, MCIF",5.1463079998939065
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,dense_pca128,20,JOB_0204546,0.5730307102203369,Branding & Marketing Specialist,HRC Global Services,"Woodbridge, Ontario, Canada",Associate,Onsite,"Marketing, Advertising, Branding, Communications, Adobe Creative Suite, HTML, JavaScript, Digital marketing tools, Print writing, Digital communications writing, Social media writing, Mobile videography, Photography capturing & editing",5.1463079998939065
Q16,content marketing manager with social media strategy,marketing,dense_pca128,1,JOB_0089762,0.6828266978263855,"Social Media, Sales & Marketing Manager",House Of Sillage,"Newport Beach, CA",Mid senior,Onsite,"Social Media Marketing, META Advertising, Brand Website Management, Email Marketing, Campaign Planning and Execution, Competitive Analysis, Digital Marketing Tactics, SEO Strategies, Key Performance Indicators (KPIs) Reporting, Content Development and Maintenance, SEM Campaigns/Ads, Inventory Management, International Sales and Retail Interaction, Order Fulfillment, Trade Show Management, Advanced Excel Skills, EDI Experience, Luxury Retail or Cosmetic Industry Experience",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,2,JOB_0272286,0.6699828505516052,Social Media Manager,Frontwave Arena,"Carlsbad, CA",Mid senior,Onsite,"Social Media Management, Strategic Planning, Digital Marketing, Paid Campaigns, SEO, SEM, Programmatic Media, Data and Web Analytics, Photo and Video Editing, Creative Thinking, Verbal Presentation, Organizational Skills, Time Management, Windows Office Suite, Google Analytics, Adobe Suite, Microsoft Office, Email Marketing, Content Creation, Community Management, Performance Analysis, Collaboration",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,3,JOB_0115369,0.6693112254142761,"Senior Manager, Digital Marketing & Strategy (Philanthropy)",Roc Nation,"New York, NY",Mid senior,Onsite,"Content Marketing, Client Management, Content Management & Analytics, Social Media & Web Development, Live Event Coverage, Creative Marketing, Brand Marketing, Content Creation, Other Priority Marketing, Adobe Suite, CMS, HTML, Social Media Management, Social Listening Platforms, Agile Methodologies",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,4,JOB_0239394,0.6626334190368652,Content Marketing Project Manager,Valuetainment,"Fort Lauderdale, FL",Associate,Onsite,"Content Marketing, Project Management, Creative Direction, Content Creation, Content Optimization, Content Distribution, Content Analytics, Creative Thinking, ProblemSolving, Project Planning, Project Execution, Project Tracking, Project Reporting, Resource Management, Time Management, Communication Skills, Leadership Skills, Data Analysis, ProblemSolving Skills, Microsoft Office Suite, Project Management Software, Content Management Systems, Video Editing Software, Graphic Design Software, Writing Skills, Social Media Marketing, Marketing Research, Content Strategy, Search Engine Optimization, Collaboration Skills, Organizational Skills, Technical Writing, Attention to Detail, Communication Skills, Critical Thinking, DataDriven Decision Making, Storytelling, Creativity, Adaptability, Flexibility, Teamwork",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,5,JOB_0190066,0.6484301090240479,Social Media Manager,Alex James Digital,"Manchester, England, United Kingdom",Mid senior,Onsite,"Social media management, Community engagement, Content creation (stills and video), Video editing, Outreach, Public relations, Figma, Adobe Creative Suite, Shopify",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,6,JOB_0076925,0.6402480006217957,Social Media Manager (FT),"UP Market Media, Inc.","Statesboro, GA",Mid senior,Onsite,"Social Media Management, Content Creation, Post Scheduling, Engagement Tracking, Analytics Reporting, Social Media Trends, Social Media Strategies, Meta (Facebook), Video Creation, Reels Creation, Instagram, TikTok, Digital Marketing, Paid Time Off, SemiFlexible Hours, Holiday Pay, Company Provided Laptop, Positive Work Environment, Performance Bonus, Health/Vision/Dental Benefits",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,7,JOB_0401241,0.637992799282074,Social Media Manager,Nisolo,"Nashville, TN",Mid senior,Onsite,"Social Media Management, Storytelling, Content Creation, Content Curation, Content Calendar, Copywriting, Video Editing, Digital Marketing, Social Media Analytics, Creative Ideation, Creative Execution, Social Media Strategy, Calendar Planning, Adobe Photoshop, Adobe Premiere Pro, Hootsuite, Sprout Social, Strong Interpersonal Skills, Exceptional Communication Skills, TeamOriented, SelfMotivated",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,8,JOB_0192474,0.6379706859588623,Social Media Manager,"The epiMediaGroup, LLC","Smyrna, GA",Mid senior,Onsite,"Social Media Management, Content Creation, Community Management, Social Media Advertising, Facebook, Twitter, LinkedIn, Instagram, YouTube, Social Media Analytics, Reporting, Writing, Editing, Communication, Project Management, CrossFunctional Teamwork, Adobe Creative Cloud, Photoshop, Illustrator, Bachelor's Degree, Marketing, Communications, Journalism, Organizational Skills, Project Management Skills, Attention to Detail, Accuracy, Quality",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,9,JOB_0105605,0.6372621059417725,Social Media Manager,Navigate,"West Des Moines, IA",Mid senior,Onsite,"Sprout Social, Social media strategy, Content creation, Datadriven marketing, Social media advertising, Paid campaigns, Social media listening, Social media monitoring, Video editing, Design tools, SEO, Social media optimization, HubSpot, Craft, Highspot, Jira, SharePoint, Microsoft Teams, Marketing automation, Sales enablement, Data analysis, Performance tracking, Reporting, Optimization, Competitor analysis, Emerging trends, Digital media, Online communication, Social media performance, Social media analytics, B2B marketing, SaaS, Digital marketing, Content marketing, Communications, Public relations, Journalism, Employer wellbeing benefits, B2B marketing, Time management, Problem solving, Organizational skills, Passion for social media, Visual content, Strong communication, Presentation skills, Written communication, Verbal communication",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,10,JOB_0090563,0.636968731880188,Social Media Manager,Chauvet,"Sunrise, FL",Mid senior,Onsite,"Social Media Marketing, Instagram, Facebook, LinkedIn, Digital Marketing, Canva, Capcut, Hashtag, Tagging, Paid Tactics, KPI, Written Communication, Verbal Communication, Creativity, Content Creation, Trend Analysis, Data Analysis, Teamwork, Time Management, Attention to Detail, Strategic Thinking, Problem Solving, Leadership, Collaboration, Resourcefulness, Optimization",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,11,JOB_0241656,0.6353728771209717,Marketing Content Manager,"Right Executive Search, LLC","Bay Shore, NY",Associate,Onsite,"Content Marketing, Digital Marketing, SEO, Copywriting, HubSpot, Social Media Marketing, CRM, Lead Generation, Sales Management, Web Development, Inbound Marketing, Outbound Marketing, RFP Sourcing, Case Studies, Thought Leadership, Brand Awareness, Brand Messaging, Customer Success Stories, Testimonials, Video, Marketing Communication, Sales Leadership, Website Development, B2B Sales, Manufacturing, Creative Writing, Meticulous Attention to Detail",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,12,JOB_0249104,0.6348994970321655,Social Media Manager,FreshCut Paper,"Concord, MA",Mid senior,Onsite,"Social media management, Influencer marketing, Directtoconsumer marketing, Datadriven marketing, Community management, Social media strategy, Content creation, Social media trends, Analytics, Reporting, Bachelor's degree in Marketing Business Communications, 35 years experience in social media and influencer marketing, Strong understanding of social media platforms and algorithms, Exceptional communication and interpersonal skills, Datadriven mindset, Creative thinking, Organization and project management, Proficiency in social media management tools, Flexibility and agility, Curiosity and lifelong learning, Strong eye for design and experiences",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,13,JOB_0028394,0.6337522268295288,Social Media and Content Manager,Urban Smile,"Hawthorn, Victoria, Australia",Associate,Onsite,"Content Management, Social Media Marketing, Content Planning, Content Creation, Social Media Strategy, Content Optimization, Video Editing, Photography, Influencer Marketing, Omnichannel Marketing, Hootsuite, Mojo Pro, Canva, Campaign Management, Stakeholder Management, Communication Skills, Driver's License, Travel",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,14,JOB_0499044,0.6335771679878235,Social Media Content Manager,High Scale Ai,"Los Angeles, CA",Mid senior,Onsite,"Social Media Content Management, Content Strategy, Creative Content, Social Media Analytics, Social Media Marketing, Social Media Platforms (Facebook Instagram Twitter LinkedIn), Content Development, Content Execution, Content Optimization, Team Collaboration, Creativity, Writing Skills, Analytical Skills, Data Interpretation, Marketing Communications, Campaign Messaging, Bachelor's Degree (Marketing Communications or related field), Experience as Social Media Content Manager, Current trends and industry developments, Optimization, Creative Advertising Agency",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,15,JOB_0023585,0.6322910785675049,"Communications Manager, Social Strategist",Intuit,"Eagle, ID",Mid senior,Onsite,"Communications, Social media management, Social media strategy, Social media marketing, Content management, Content development, Content publishing, Content analysis, Performance metrics tracking, Project management, Relationship building, Data analysis, Business acumen, Social listening, Publishing tools, Design tools, Tentpole activations, Crossfunctional collaboration, Editorial calendar management, Community engagement, Community management, Trend analysis, Industry insights, Global collaboration",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,16,JOB_0180790,0.6319694519042969,Digital Marketing Manager,Credo,New York City Metropolitan Area,Mid senior,Onsite,"Digital Marketing, Paid Media Strategy, Media Planning, Target Analysis, Ad Setup, Content Calendar, Budget Management, Performance Marketing, Social Media Platforms, Meta, Google, Snap, Pinterest, TikTok, Google AdWords, Omniture, Google Analytics, SEO, SEM, Affiliate, PPC, Crossfunctional Leadership, Analytical Skills, Creativity, Strategic Vision, Communication, Organization, Relationship Management, Budget Management, External Partners Management, Negotiation",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,17,JOB_0466359,0.6266354918479919,Social Media Management,Bug Bash Test Company,"Sunnyvale, CA",Mid senior,Onsite,"Digital Content Planning, Content Execution, Social Media Management, Online Platform Management, Social Media Optimization, Internet Word of Mouth Analysis, Brand Image Management, Product Image Management",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,18,JOB_0104371,0.6250154376029968,Content Marketing Manager,Fountain Digital,"Beachwood, OH",Mid senior,Onsite,"Content Marketing, SEO Strategies, Editorial Calendar, Content Creation, Generative AI, Writing, Web Content, Email Copy, PR, Advertising, Project Management, Brand Voice, Tone, Digital Marketing, Technical SEO, Screaming Frog, Google Search Console, SEMrush, Keyword Research, Monthly Search Volume, Impressions, Clicks, Clickthrough Rate, Seasonality, Ranking Performance, Performance Data, Case Studies, Reporting, Insights, Goforward Action Plans, Website Redesigns, Email Marketing, Data Analysis, Google Analytics, Microsoft Office Suite, Google Workspace, Communication, Written Communication, Verbal Communication, Organization, Deadlines, Accountability, SelfStarter",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,19,JOB_0209365,0.6225552558898926,Content Strategy Manager,Decisions,"Fort Lauderdale, FL",Mid senior,Onsite,"Content strategy development, Content management systems (CMS), SEO, Data analytics tools, Social media marketing, Content creation and delivery, Team leadership and management, Leadership and team management skills, Technical product content writing, IT community content writing, Written and presentation communication skills, Project management, Deadline management, Bachelor's degree in Communications Marketing English or Journalism, 5+ years related experience in content strategy development, Proven experience in managing content marketing campaigns, Proficient in CMS SEO and data analytics tools",8.134751999932632
Q16,content marketing manager with social media strategy,marketing,dense_pca128,20,JOB_0106770,0.6225552558898926,Content Strategy Manager,Decisions,"Virginia Beach, VA",Mid senior,Onsite,"Content Strategy, Brand Management, Content Management, SEO, Google Analytics, Key Performance Indicators (KPIs), Social Media Marketing, Team Leadership, Team Management, Content Marketing, Communications, Writing, Editing, Research, Trend Analysis, Content Optimization, Project Management, Deadline Management, Bachelor's Degree in Communications Marketing English or Journalism, 5+ Years of Experience in Content Strategy, Portfolio of Successful Content Marketing Campaigns, CMS Proficiency, Leadership and Team Management Skills, Technical Product Experience, Excellent Written and Presentation Skills, Project Management Skills",8.134751999932632
Q17,remote project manager with Agile Scrum and Jira,project_management,dense_pca128,1,JOB_0220471,0.6483734846115112,Technical Project Manager,Lorven Technologies Inc.,"Charlotte, NC",Mid senior,Onsite,"Agile, Safe, JIRA, IT Delivery, Financial Services, Banking, Merger, IT integration, Team Management, Execution, Implementation, Solution Delivery, Leadership Communication, Reporting, Risk Management, Issue Management, TIAA Experience, Identity Services, Business Analysis",5.672898999819154
