query_id,query,category,system,latency_ms,rank,doc_id,score,job_title,company,job_location,job_level,job_type,job_skills
Q13,accountant with tax reporting and audit experience,finance,bm25,568.4462059998623,14,JOB_0417808,23.132267779991235,Senior Staff Accountant,Zivahh LLC,"Fort Wayne, IN",Mid senior,Onsite,"Accounting Software, Excel, Construction Accounting, Union Reporting, Wage Equalization, Payroll Processing, Mileage and Travel Processing, Sales Tax Returns, IFTA Returns, Property Tax Returns, Audit Inquiries, Proactive, Adaptable, Selfmotivated, Detailoriented, Strong Organizational Skills"
Q13,accountant with tax reporting and audit experience,finance,bm25,568.4462059998623,15,JOB_0064051,23.1306116005195,Senior Accountant - Property,Perigon Group,"Sydney, New South Wales, Australia",Mid senior,Onsite,"Financial reporting, Accounts payable, BAS, Payroll tax, Income tax, Process improvement, Monthly consolidated management accounts, P&L, Balance sheet, Cash flows, Year end audit process, Statutory financial statements, Annual tax reporting, Tax returns, Supervision of external service providers, Internalization of financial reporting processes, Implementation of new accounting software, Visualization of financial results, Real estate sector"
Q13,accountant with tax reporting and audit experience,finance,bm25,568.4462059998623,16,JOB_0105224,23.129519313780694,Entry Level Accountant,Addison Group,"Virginia, United States",Mid senior,Onsite,"Accounting, GAAP, Excel, Customer service, General ledger, Bank reconciliation, Fixed asset accounting, Sales and use tax reporting, Credit card reconciliation, Audit schedules, Analytic skills, Organizational skills, Multitasking, Deadlines"
Q13,accountant with tax reporting and audit experience,finance,bm25,568.4462059998623,17,JOB_0438952,23.109157759679647,Property Accountant,Robert Half,"Newport News, VA",Associate,Onsite,"Property Accounting, Financial Statements, Bank Reconciliations, AR Applications, Balance Sheet Work Papers, Variance Explanations, Loan Payments, Construction Draw Requests, State Sales Tax Payments, Investor Reporting, External CPA Audit, Income Tax Filings, Operating Budgets, Acquisitions, Financings, Dispositions, Accounting Degree, MBA, CPA, Yardi, Excel"
Q13,accountant with tax reporting and audit experience,finance,bm25,568.4462059998623,18,JOB_0073104,23.106427128180364,Senior Accountant,Jobot,"Falls Church, VA",Mid senior,Onsite,"Financial Reporting, Account Reconciliation, General Ledger Maintenance, Tax Preparation, Audit Preparation, Budgeting, Accounting Functions Coordination, Financial Analysis, Revenue Projection, Expenditure Forecasting, Balance Sheet Reconciliation, General Ledger Account Reconciliation, Audit Preparation Assistance, Audit Findings Investigation, Account Discrepancy Resolution, NonCompliance Issue Resolution, Tax Return Preparation, Accounting System Development, Accounting Program Development, Accounting Procedure Development, Junior Staff Support"
Q13,accountant with tax reporting and audit experience,finance,bm25,568.4462059998623,19,JOB_0018291,23.07759388164018,Interim Management Accountant,Jackson Hogg,"Gateshead, England, United Kingdom",Mid senior,Onsite,"Accounting, Financial accounting, UK legal requirements, Monthly/yearend accounts, Month End reporting, Forecasting, Cash Flow, VAT (UK and Europe), Audit Process, Tax reporting, CIMA/ACCA/ACA certification, Interim experience, Manufacturing or Engineering experience, Handson attitude, Collaboration"
Q13,accountant with tax reporting and audit experience,finance,bm25,568.4462059998623,20,JOB_0471364,23.006609432092166,Project Accountant,Hays,"Fort Lauderdale, FL",Associate,Onsite,"Project Accounting, Budgeting, Draw Requests, Lien Releases, Notices to Owner (NTOs), Reporting, Documentation, Audit, Tax Purposes, General Contractor, Developer, Subcontractors, Performance Reviews, Bonus, CV"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,1,JOB_0285359,24.68273288241221,Business Controls Analyst - Retail Banking,Wright-Patt Credit Union,"Beavercreek, OH",Mid senior,Onsite,"Compliance, Risk Management, Regulatory Change Management, Vendor Onboarding, Regulatory Compliance Audits, Visio, Analytical Skills, Organizational Skills, Strategic Planning, Problem Solving, Written Communication, Verbal Communication, Retail Banking, Deposit Operations, Payments, Payment Systems, Check Processing, ATM Services, Branch Services"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,2,JOB_0244253,24.648563779103853,Data Risk Analyst,Dice,"Charlotte, NC",Mid senior,Onsite,"Consulting Experience, Data Analysis, Excel, Sharepoint Development, PowerPoint, Presentation Skills, Rick and Control SelfAssessment, Regulatory Compliance, Change Management, Banking, VBA, Macros, Data Risk Analysis"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,3,JOB_0027635,23.918817516600242,Interim Senior Risk Analyst,InterQuest Group,"London Area, United Kingdom",Associate,Onsite,"Financial Crime Analysis, Fraud Detection, Risk Management, Compliance Management, AntiMoney Laundering (AML), CDD (Customer Due Diligence), Know Your Customer (KYC), Suspicious Activity Reporting (SAR), Regulatory Compliance, PEPs (Politically Exposed Persons), Sanctions Screening, Risk Appetite Assessment, Risk Mitigation, Internal Controls, Training and Awareness, EnterpriseWide Risk Assessments, Control and Policy Management, Frontline Unit Collaboration, MLRO (Money Laundering Reporting Officer), Country Risk Assessment, Payments, Banking"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,4,JOB_0333097,23.896908938683826,Senior Bank Risk Framework Analyst,"Global Channel Management, Inc.","Raleigh, NC",Mid senior,Onsite,"Contract Negotiation, Risk Management Framework, Finalization Skills, Banking Expertise, Customer Service, Regulatory Compliance, Contract Terms and Conditions, Risk Assessment, Mitigation Strategies, CrossFunctional Collaboration, Accuracy, Documentation, Industry Knowledge, Analytical Skills, ProblemSolving"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,5,JOB_0303743,23.732901431653087,Compliance Analyst III,"Stride Bank, N.A.","Oklahoma City, OK",Mid senior,Onsite,"Banking regulations, Federal and state consumer protection laws, Compliance Policies, Program Standards, Procedures, Guidelines, Training documents, Forms, Documents, Risk assessments, Regulations D E CC DD B Z O M UDAAP/UDAP GLBA ESIGN SCRA CRA FCRA, Process improvement, Productivity improvement, Compliance controls, Fastpaced environment, Data analysis, Problemsolving, Decisionmaking, Communication, Collaboration, Attention to detail, Accuracy, Integrity, Ethics, Professionalism, CRCM certification"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,6,JOB_0407138,23.337901400690633,Senior ERM Analyst (Regulatory Relations),Western Alliance Bank,"Phoenix, AZ",Mid senior,Onsite,"ERM (Enterprise Risk Management), Regulatory Relations, Regulatory Exam Management, Risk Management, Program Management, Supervisory Activities, Regulatory Compliance, Banking Operations, Loan Administration, Treasury Management, Industry Standards, Bachelor's Degree, High School Diploma, Microsoft Office Suite, Data Analysis, Report Writing, Presentation Skills, Teamwork, Communication Skills"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,7,JOB_0322911,23.063330126164768,Analyst,TekWissen ®,"Springfield, MO",Associate,Onsite,"Internet research, Microsoft Office, PC skills, Communication skills, Selfmotivation, Resultsoriented approach, Analytical skills, Investigation, Instinctual decisionmaking, Customercentric background, Experience in banking operations, Experience performing AML BSA SAR filings, OFAC, USA Patriot Act job duties, Regulatory required documentation, Experience in risk analysis, Background check investigation, Professional research background, Customer service experience, Conflict resolution, Policy implementation, Regulatory compliance, Reputational management, Fines avoidance, Regulatory requirements analysis"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,8,JOB_0326830,22.996578904607766,"Risk Management Division Transformation Analyst, Sr",Flagstar Bank,"Hicksville, NY",Mid senior,Onsite,"Risk Management, Financial Crimes, Compliance, Enterprise Risk Management, Model Risk Management, Information Security, Asset Protection, Appraisal, Internal Loan Review, Loan Workout, Credit Risk Management, Vendor Risk Management, Mortgage Fraud Investigation, Enterprise Data Governance, Financial Crimes, Risk Transformation Leader, Senior Risk Management Division Analyst, Strategic Transformation, Integration Risk Management Oversight, Process Reengineering, Change Management, Risk Management Framework Enhancement, CrossFunctional Collaboration, Training and Development, Data Analytics and Performance Monitoring, Regulatory Compliance and Industry Best Practices, OCC Heightened Standards, Federal Reserve Enhanced Prudential Standards, Basel III, DoddFrank Act, Operational Risk, Compliance, Risk Framework Owners, Regulatory Guidelines, Industry Best Practices, Stakeholders, Technology Teams, First Line Risk Managers, First Line Business Units, KPIs, Metrics, Strategic Plan, Regulatory Requirements, Compliance Trainings, Undergraduate Degree, Business Administration, Finance, Risk Management, Banking Industry"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,9,JOB_0319165,22.86642847768488,- Senior Financial Risk Analyst- Governance,Western Alliance Bank,"Phoenix, AZ",Mid senior,Onsite,"Financial Risk Management, Liquidity Risk Management, Interest Rate Risk Management, Capital Risk Management, Model Risk Oversight, Regulatory Compliance, Risk Reporting, Data Analysis, Excel, Business Intelligence Tools, Analytical Skills, ProblemSolving Skills, Risk Identification, Risk Mitigation, Written Communication Skills, Verbal Communication Skills, Complex Information Conveyance, Collaborative Mindset, Relationship Building, DetailOriented, Pressure Tolerance, Deadline Management, Bachelor's Degree in Finance or Related Field, Advanced Degree (MBA CFA), Minimum 5 Years Banking Experience, Minimum 5 Years Risk Function Experience"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,10,JOB_0444367,22.85193342461506,Senior Financial Analyst - Operational Risk and Controls Oversight Business Controls,Workforce Connections,"Charlotte, NC",Mid senior,Onsite,"Operational Risk, Treasury Controls, Audit, Regulatory Compliance, Reporting, Validation, Process Analysis, Control Design, Liquidity, Capital, Basel Rules, Financial Instruments, Complex Data Sets, Communication, Presentation, Coordination, Data Gathering, Governance, Oversight, Quantitative Estimation, MBA, CPA, CFA, Financial Accounting, Banking"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,11,JOB_0489589,22.665187975819347,BSA/AML Analyst Sr-Team 2,Flagstar Bank,"Hicksville, NY",Mid senior,Onsite,"BSA/AML compliance, Bank Secrecy Act, USA PATRIOT Act, AntiMoney Laundering, Financial investigations, Case Management System, CIP, KYC, Continuing Activity Reviews, Suspicious Activity Reports, Due diligence, AML Risk Assessment Forms, Regulatory requirements, OFAC, Risk management, Core banking systems, BSA monitoring systems, Internet research, Verbal and written communication, Analytical skills, Problem solving skills, Organizational skills"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,12,JOB_0290296,22.579239895394704,Financial Intelligence Analyst (Onsite 2nd Shift),Associated Bank,Greater Milwaukee,Mid senior,Onsite,"Risk Management, Compliance, Fraud Detection, Suspicious Activity Reporting, BSA/AML Regulations, Financial Crime Investigations, System Software, Databases, Reporting Tools, Case Management System, Writing Skills, Analytical Skills, ProblemSolving Skills, DecisionMaking Skills, Communication Skills, Teamwork Skills, Attention to Detail, Ability to Work Independently, Ability to Meet Deadlines, Ability to Handle Stress, Ability to Work in a FastPaced Environment, Associate's Degree in Risk Compliance Audit Banking Business or Related Field, 12 Years of Experience in Risk Compliance Audit Banking Business or Related Field, CAMS Certification (Preferred), CFE Certification (Preferred), AntiMoney Laundering, Bank Secrecy Act, Financial Intelligence, Regulatory Compliance"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,13,JOB_0384720,22.53191885311775,"BSA Risk Analyst (Full Time) - Amarillo, Plano or Sugar Land",Prosperity Bank,"Dallas, TX",Mid senior,Onsite,"BSA/AML, OFAC, Risk assessment, FFIEC BSA Examination manual, Banking products and services, Operations, Customer/transaction types, Interpersonal skills, Verbal communication, Written communication, Selfstarter, Minimum supervision, Multitasking, Deadlines, Highpressure environment, Team player, Problemsolving, Project management, Research, Analytical skills, MS Office (Outlook/Word/Excel/PowerPoint), Documentation, Controls, Standards, Verafin Software, CAMS certification"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,14,JOB_0479299,22.445956568378868,BSA Regulatory Analyst,American Savings Bank,"Honolulu, HI",Mid senior,Onsite,"Investigation, Risk Assessment, Reporting, Case Analysis, Data Analysis, Decision Making, Communication, Presentation, Training, Organizational Skills, Adaptability, Independence, Compliance, Banking Laws, Regulations, Policies, Procedures, BSA/AML, OFAC, CTR, SAR, Currency Transaction Reports, Customer Identification, Customer Due Diligence, Enhanced Due Diligence, Monetary Instrument Logs"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,15,JOB_0383873,22.38945356344229,Retail Lending Business Analyst,F.N.B. Corporation,"Pittsburgh, PA",Mid senior,Onsite,"SQL Server, Microsoft PowerBI, Business Analyst, Database Management, Report Generation, Data Mapping, Test Plans, User Acceptance Testing, Project Management, Project Documentation, Data Analysis, Risk Management, Compliance, Communication Skills, Teamwork, Multitasking, Organizational Skills, Analytical Skills, Interpersonal Skills, DetailOriented, Computer Skills, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, Microsoft Visio, SharePoint, Business Analysis, Quality Assurance Testing, Commercial Banking, Consumer Banking, Operations"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,16,JOB_0167365,22.34689840686146,"Sr Information Security GRC Analyst-Sugar Land, East Lawn or LBK",Prosperity Bank,"Lubbock, TX",Mid senior,Onsite,"Information Security, Risk Analysis, Cybersecurity, Cloud Security, Compliance (FDIC FFIEC NIST PCIDSS CIS), Security Tools Evaluation, Windows and Unix/Linux System Administration, Security Automation (Python PowerShell Power Platform), ProblemSolving, Unconventional Solutions, Legal and Regulatory Compliance, Vulnerability Scanners, Firewalls, GRC Tools, Intrusion Detection / Prevention, Security Information and Event Management, Security Protocols, Cryptography, Authentication, Authorization, TCP/IP Networking, Protocols and Services, Banking or Financial Services Industry"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,17,JOB_0077099,22.343427412982674,Compliance Analyst,Column,"San Francisco, CA",Mid senior,Onsite,"Compliance, Regulatory Compliance, AntiMoney Laundering, Project Management, Financial Regulations, Risk Management, Data Monitoring, Analysis, Communication, Documentation, Research, Implementation, Regulatory Change, Compliance Testing, Banking Regulations, Bachelor's Degree, Interpersonal Skills, Verbal Communication, Written Communication"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,18,JOB_0468184,22.30960034248523,"Analyst, FICC (Fixed Income, Commodities, Currencies) Middle Office, GWO - Toronto, ON [Scotiabank]",CareerBeacon,"Toronto, Ontario, Canada",Mid senior,Onsite,"Capital markets, Finance, Banking, Process improvement, Business analysis, Solution implementation, SQL, VBA, Access, Excel, Analytical problem solving, Process engineering, Software engineering, Trade life cycle management, Client onboarding, Client services, Onboarding, Enablement, Security, Counterparty, Users, Front Office Users, QAs, Developers, SMEs, Allocations, Affirmations, Amendments, Rolls, Settlement, Clearance, OTC, STP oversight, Documentation, Confirmations, Margin Calculation, Calls, Limits Monitoring, Breach Management, Operational Control, Client Service, CRM, AML/ATF risk, Conduct risk, Operational Risk Management Framework, Regulatory Compliance Risk Management Framework, AML/ATF Global Handbook, Guidelines for Business Conduct"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,19,JOB_0330597,22.29886082863761,BSA Analyst - Senior,New Hampshire Mutual Bancorp,"Keene, NH",Mid senior,Onsite,"Regulatory Compliance, BSA/AML, SAR Filing, Risk Assessment, Customer Due Diligence, OFAC Compliance, Investigations, Software Provisioning, Training and Awareness, BSA Reporting, Data Integrity, Microsoft Office Suite, YellowHammer, Jack Henry Core Systems, Banking Concepts, Products and Services"
Q14,risk analyst with banking and regulatory compliance experience,finance,bm25,612.7402980000625,20,JOB_0164792,22.280533645211253,Enterprise Risk Management (Regulatory Relations) Analyst - Contractor,Western Alliance Bank,"Phoenix, AZ",Mid senior,Onsite,"Regulatory Relations, Risk management framework, Microsoft Office Suite (Excel Word PowerPoint), Banking operations, Deposit operations, Loan administration, Treasury management, Commercial banking products and services, Leadership experience, Bachelor's degree, 5+ years of experience, Industry and professional experience, Knowledge of general banking operations"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,1,JOB_0127545,52.19992407179055,Digital Marketing Specialist,"Robinson & Henry, P.C.","Castle Rock, CO",Associate,Onsite,"Digital Marketing, Google Ads, Facebook Advertising, Social Media Content Creation, Content Management, Google Analytics, Google AdWords, Facebook Ads Manager, Social Media Scheduling Tools, SEO, SEM, Data Analysis, Content Management Systems (CMS), Email Marketing"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,2,JOB_0148098,50.465320991805214,Google Ads Specialist,NACRO,"Newark, NJ",Mid senior,Onsite,"Google Ads, Campaign Management, Keyword Research, Search Engine Optimization (SEO), AdWords, Google Analytics, Landing Page Optimization, Data Analysis, Reporting, Marketing Strategy, Digital Marketing, Communication, Collaboration, Attention to Detail, Multitasking, Bachelor's Degree"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,3,JOB_0250467,50.293338646297364,Volunteer: Digital Marketing Specialist & GA4 Specialist,Digital Aid Seattle,"Seattle, WA",Associate,Onsite,"Google Analytics (GA4), Google Tag Manager (GTM), Google Ads, SEO, Keyword research, Bid strategies, Campaign optimization, Collaboration, Data analytics, Social media, Marketing, Portfolio development, Leadership, Nonprofit organizations"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,4,JOB_0459569,49.11815591509803,Senior PPC Manager | London | UK,DevFinders,"London, England, United Kingdom",Mid senior,Onsite,"SEO, Digital PPC, Google AdWords, Bing Ads, Google Analytics, Analytics tools, MS Office, Excel, HTML, CSS, JavaScript, Paid search strategies, PPC campaigns, Keyword selection, Audience targeting, Budget management, ROI, KPIs, Dashboards, Advertisement copywriting, Multichannel campaigns, PPC partnerships, Click fraud prevention, PPC and SEM trends"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,5,JOB_0471345,48.956119186450096,Senior PPC Manager | Leicester | UK (Remote),DevFinders,"Leicester, England, United Kingdom",Mid senior,Onsite,"SEO, Digital PPC, Google AdWords, Google Analytics, Bing Ads, Facebook, Instagram, LinkedIn, YouTube, HTML, CSS, JavaScript, MS Office, Strong Communication Skills, Analytical Thinking, Math Skills, Keyword Selection, Audience Targeting, ROI, KPIs, Dashboards, PPC"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,6,JOB_0220801,48.90066130941579,Senior PPC Manager | Cardiff | UK,DevFinders,"Cardiff, Wales, United Kingdom",Mid senior,Onsite,"SEO, SEM, PPC, AdWords, Bing Ads, Google Analytics, HTML, CSS, JavaScript, MS Office (Excel), Digital Marketing Campaigns, Data Analysis and Reporting, Keyword Selection and Audience Targeting, Budget Monitoring and Bidding, KPI Tracking and Performance Assessment, Marketing Tools and Strategies, Analytics Tools, Copywriting for Adverts, Campaign Development and Implementation, Partnerships with PPC Ad Platforms, Click Fraud Risk Reduction, PPC and SEM Trends"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,7,JOB_0259311,48.84770558716216,Senior PPC Manager | Southampton | UK (Remote),DevFinders,"Southampton, England, United Kingdom",Mid senior,Onsite,"SEO, PPC, Digital Marketing, Google AdWords, Bing Ads, Google Analytics, Facebook, Instagram, LinkedIn, YouTube, HTML, CSS, JavaScript, MS Office, Excel, Analytical thinking, Math skills, Keyword selection, Audience targeting, Budget management, Bid adjustment, ROI optimization, KPI tracking, Performance assessment, Reporting, Copywriting, Campaign development, Channel management, Partnership maintenance, Click fraud prevention, PPC and SEM trends"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,8,JOB_0290842,48.84770557606821,Senior PPC Manager | Manchester | UK (Remote),DevFinders,"Manchester, England, United Kingdom",Mid senior,Onsite,"SEO optimization, Digital marketing, PPC, SEM, Google AdWords, Bing Ads, Google Analytics, Facebook, Instagram, LinkedIn, YouTube, Data analysis, Reporting, HTML, CSS, JavaScript, Microsoft Office, Excel, Communication skills, Analytical thinking, Math skills, Campaign strategies, Optimization, Keyword selection, Audience targeting, Budgeting, ROI tracking, KPI monitoring, Report writing, Copywriting, Partnership management, Click fraud prevention, Trend monitoring"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,9,JOB_0331542,48.05895395528403,Digital Marketing Specialist/Pardot Administrator,"Kutol Products Company, Inc.","Sharonville, OH",Associate,Onsite,"Email marketing, Marketing automation (HubSpot/Pardot), Campaign performance measurement, eCommerce content creation, Presentation development (PowerPoint), Video production, Digital marketing analytics, Website management (WordPress), Social media management, Data integration (Salesforce), Bachelor's degree in marketing/communications, 2+ years in digital marketing, Automation tool experience (Pardot/HubSpot/Marketo), WordPress experience, Microsoft Office proficiency, Adobe Creative Cloud knowledge, HTML knowledge, SEM Rush knowledge, Salesforce/CRM knowledge, Content delivery experience, Google Analytics/Search Console/Ads knowledge, SEO/SEM/PPC proficiency, Digital measurement and success metrics experience, Social media marketing experience (B2B), Excellent writing skills, Organizational skills, Collaborative nature, Curiosity, Initiative, Competitive base salary, Benefits, Bonus program"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,10,JOB_0021397,47.597001227942215,Volunteer Marketing Strategy Consultant for Studio Bahia,Taproot Foundation,"Columbus, OH",Mid senior,Onsite,"Google Ads, Google Ad Grants, Nonprofit, Marketing, Online Platform, Digital Marketing, Target Marketing, Audience Targeting, Community Engagement, Digital Literacy, Google Analytics, Data Analysis, Reporting, Communication, Collaboration, Volunteerism, Social Media Marketing, Social Media Management, Content Creation, SEO, Website Development, Website Maintenance, Web Analytics, Email Marketing, Automation"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,11,JOB_0283955,47.47832837291704,Digital Marketing Manager,ADLIB Recruitment | B Corp™,"Herefordshire, England, United Kingdom",Mid senior,Onsite,"Digital Marketing, PPC, Paid Social, SEO, CRO, Google Analytics, Google Search Ads, Google Shopping Ads, Meta Ads, Conversion Rate Optimization, Copywriting, Content Marketing, Ahrefs, SpyFu, Looker Studio, MS Clarity, Mailchimp, YouTube Ads"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,12,JOB_0082615,47.33114817767881,Senior Digital Marketing Specialist - ACTPI,Acushnet Company,"Oceanside, CA",Mid senior,Onsite,"Digital Marketing, SEM/SEO, Google Ads Manager, Meta Ads Manager, YouTube Ads, Google Analytics, Email Marketing, Marketing Measurement, ROAS, Data Analytics, A/B Testing, Website User Experience (UX), Content Strategies, Targeting, Segmentation, Copywriting, Creative, Problem Solving, MultiTasking, Prioritization, Time Management, Communication, Interpersonal Skills"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,13,JOB_0083519,47.06008794403357,Digital Marketing Manager,Uniting People,"Berinsfield, England, United Kingdom",Mid senior,Onsite,"Digital Marketing, Performancebased Bonus, Holiday, Strategy Development, Traffic Growth, Digital Asset Management, Agency Management, Email Marketing, Website Management, Campaign Management, Awareness Generation, Lead Generation, Content Gap Analysis, Email Campaign Conceptualization, Email Campaign Delivery, Website Usability Improvement, Website Content Improvement, Website Conversion Rate Improvement, KPI Alignment, Marketing Performance Tracking, Reporting, Channel Optimization, Digital Marketing Budget Management, Forecasting, ROI, Competitive Landscape Evaluation, Market Condition Analysis, Competitor Solution Analysis, Digital Leadership, Google Ads, Bing Ads, Facebook Ads, Google Analytics, Tag Manager, Search Console, Google Ads Certification, Google Analytics Certification, PPC Management, SEO Management, eCRM Management, Email Marketing Agency Management, Website Project Management, Digital Marketing Concepts, Best Practices, Analytical Mindset, IT Literacy, Target Email Database Growth, Marketing to Target Email Database, Analytical Skills, Communication Skills, Articulation Skills, Idea Conceptualization, Marketing Enthusiasm, Passion for Marketing, Friendly Environment"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,14,JOB_0491336,47.00806630285408,Senior SEO Specialist,NewyTechPeople,"Maroochydore, Queensland, Australia",Mid senior,Onsite,"SEO, Digital Marketing, PPC, Website Development, Strategy, Branding, Design, Print, Public Relations, Videography, Photography, Google Ads, Google Analytics, WordPress, Shopify, Squarespace, Google Analytics, Agency Analytics, Moz, Ahrefs, Sem Rush, Content Management Systems, Data Analysis, Project Management, Leadership, Communication, Problem Solving, Critical Thinking, Creativity"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,15,JOB_0251972,46.94229220664846,Digital Marketing Manager,Pertemps Didcot,"Sutton Wick, England, United Kingdom",Mid senior,Onsite,"Digital Marketing, B2B, Google Ads, Bing, Facebook Ads, Analytics, Tag Manager, Search Console, Google Ads / Analytics certifications, PPC, SEO, eCRM, Email Marketing agencies, Website project management, Digital Marketing concepts, IT literate, Analytical minded, Email database growth, Marketing, Analytical skills, Communication skills, Fastpaced environment, 22 Days holiday per annum, Performancebased bonuses, Friendly team, Free parking, Food available onsite, Free tea and coffee"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,16,JOB_0412868,46.933690703826485,Volunteer Marketing Strategy Consultant for Studio Bahia,Taproot Foundation,"Charlotte, AR",Mid senior,Onsite,"Google Ads, Google Ad Grant, Google Analytics, Paid Advertising, Digital Marketing, Target Marketing, Social Media Marketing, Data Analytics, Search Engine Optimization (SEO), Project Management, Written communication, Organizational skills, Attention to details, Communication skills, Analytical skills"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,17,JOB_0193703,46.608481068596966,Digital Marketing Analyst,Cesna - Recruitment experts worldwide,"Los Angeles, CA",Mid senior,Onsite,"Data Analytics, Digital Marketing, Conversion Rate Optimization, ROI Optimization, Performance Marketing, Media Metrics, Budgeting, Bidding, Pacing, Campaign Analysis, Campaign Reporting, Social Media, Display Advertising, A/B Testing, Creative Optimization, Content Strategy, SEO, Marketing Automation, Lead Generation, Google Analytics, Google Tag Manager, Data Modeling, Data Visualization, Presentation Skills, Communication Skills, Project Management, Critical Thinking, Creativity, Bachelor's Degree in Marketing"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,18,JOB_0161746,46.58849310378547,Paid Digital Marketing Executive,COREcruitment Ltd,"Manchester Area, United Kingdom",Associate,Onsite,"Paid digital marketing, Campaign management, SEO optimization, Database management, Google Analytics, Google Ads, Meta Ads, CRM systems, Project management, Data analysis, Reporting"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,19,JOB_0419916,46.518776296897364,Digital Marketing Executive,Priority Recruitment,"Crank, England, United Kingdom",Mid senior,Onsite,"Digital Marketing, Google Ads, Bing Ads, Canva, Mailchimp, Hubspot, Adobe Creative Suite, SEO, SEM, Social Media Marketing, Email Marketing, Online Advertising, Content Creation, Analytics, Campaign Performance, Website Optimization, Paid Advertising"
Q15,digital marketing specialist with SEO Google Ads and analytics,marketing,bm25,532.1507949997795,20,JOB_0110593,46.510966815138595,Digital Marketing Executive,Priority Recruitment,"Merseyside, England, United Kingdom",Mid senior,Onsite,"Digital Marketing, Google Ads, Bing Ads, Canva, Mailchimp, Hubspot, Adobe Creative Suite, SEO, SEM, Social Media, Email Marketing, Online Advertising, Content Creation, Analytics Tools, KPIs, Website Optimization"
Q16,content marketing manager with social media strategy,marketing,bm25,317.60026200026914,1,JOB_0127240,28.912213918390414,Social Media Manager,LILY VANILLI LTD,"Hackney, England, United Kingdom",Mid senior,Onsite,"Social Media Management, TikTok, Instagram, Content Strategy, Photography, Videography, Content Creation, Social Media Marketing, Social Media Optimization, Communication Skills, Creative Content, Content Strategy Development"
Q16,content marketing manager with social media strategy,marketing,bm25,317.60026200026914,2,JOB_0293509,28.778878176386456,Social Media Manager,FASTer Way to Fat Loss,"Clearwater, FL",Mid senior,Onsite,"Social Media Strategy, Content Management Systems, Online Content Strategy, Blog Publishing, Social Copywriting, Collaboration, Organization, Project Management, Goal Orientation, Deadline Orientation, Verbal Communication, Written Communication"
